 Total Number of Nodes:   12,  freq_id:         1
 Year   JD   Hr    M    N  USCS    Depth   Grtemp   Water         Ice       W + I       Vapor     F/T
                                     m       K
 1992  259   18    0    3   SM     0.060  296.058  0.8146E-01  0.0000E+00  0.8146E-01  0.3859E-05   u
 1992  259   18    0    4   SM     0.135  293.283  0.8138E-01  0.0000E+00  0.8138E-01  0.3287E-05   u
 1992  259   18    0    5   SM     0.240  291.558  0.8177E-01  0.0000E+00  0.8177E-01  0.2962E-05   u
 1992  259   18    0    6   SM     0.375  291.711  0.8191E-01  0.0000E+00  0.8191E-01  0.2987E-05   u
 1992  259   18    0    7   SM     0.540  293.138  0.8192E-01  0.0000E+00  0.8192E-01  0.3250E-05   u
 1992  259   18    0    8   SM     0.735  294.949  0.8190E-01  0.0000E+00  0.8190E-01  0.3612E-05   u
 1992  259   18    0    9   SM     1.000  296.809  0.8188E-01  0.0000E+00  0.8188E-01  0.4020E-05   u
 1992  259   18    0   10   SM     1.215  297.763  0.8191E-01  0.0000E+00  0.8191E-01  0.4243E-05   u
 1992  259   18    0   11   SM     1.785  298.356  0.8194E-01  0.0000E+00  0.8194E-01  0.4387E-05   u
 1992  259   18    0   12   SM     2.000  298.490  0.8192E-01  0.0000E+00  0.8192E-01  0.4421E-05   u
 1992  259   19    0    1   SM     0.000  299.197  0.7671E-01  0.0000E+00  0.7671E-01  0.4728E-05   u
 1992  259   19    0    2   SM     0.015  298.304  0.7870E-01  0.0000E+00  0.7870E-01  0.4450E-05   u
 1992  259   19    0    3   SM     0.060  296.056  0.8141E-01  0.0000E+00  0.8141E-01  0.3860E-05   u
 1992  259   19    0    4   SM     0.135  293.455  0.8133E-01  0.0000E+00  0.8133E-01  0.3321E-05   u
 1992  259   19    0    5   SM     0.240  291.718  0.8175E-01  0.0000E+00  0.8175E-01  0.2991E-05   u
 1992  259   19    0    6   SM     0.375  291.710  0.8190E-01  0.0000E+00  0.8190E-01  0.2987E-05   u
 1992  259   19    0    7   SM     0.540  293.049  0.8192E-01  0.0000E+00  0.8192E-01  0.3233E-05   u
 1992  259   19    0    8   SM     0.735  294.848  0.8190E-01  0.0000E+00  0.8190E-01  0.3591E-05   u
 1992  259   19    0    9   SM     1.000  296.725  0.8187E-01  0.0000E+00  0.8187E-01  0.4001E-05   u
 1992  259   19    0   10   SM     1.215  297.703  0.8191E-01  0.0000E+00  0.8191E-01  0.4229E-05   u
 1992  259   19    0   11   SM     1.785  298.333  0.8194E-01  0.0000E+00  0.8194E-01  0.4382E-05   u
 1992  259   19    0   12   SM     2.000  298.473  0.8192E-01  0.0000E+00  0.8192E-01  0.4417E-05   u
 1992  259   20    0    1   SM     0.000  297.419  0.7659E-01  0.0000E+00  0.7659E-01  0.4279E-05   u
