         1    979   9  44.700000  -84.640000  351.800000        0        1   4.00  1.00  9999.00
      year        doy        sdold          add            meta           dwind          atop           abot           sd           delta sd   mode       diameter            swe           %wet
      1992     269.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     269.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     270.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     271.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     272.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     273.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     274.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     275.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.042     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.083     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.125     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.167     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.208     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.250     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.292     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.333     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.375     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.417     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.458     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.542     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.583     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.625     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.667     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.708     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.750     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.792     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.833     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.875     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.917     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
      1992     276.958     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    0     0.00000000     0.00000000     0.00000000
